run,split,variant,sample_index,polygon_iou,polygon_dice,zero_iou,target_area,pred_area,area_diff,exported_iou,exported_iou_abs_diff,exported_pred_area,exported_pred_area_diff
current_reference,train,pred_all,0,1.0,1.0,0,63,63,0,1.0,0.0,63,0
current_reference,train,pred_all,1,1.0,1.0,0,63,63,0,1.0,0.0,63,0
current_reference,train,pred_all,2,0.9782608695652174,0.989010989010989,0,92,90,-2,0.9782608695652174,0.0,90,0
current_reference,train,pred_all,3,0.989247311827957,0.9945945945945946,0,92,93,1,0.989247311827957,0.0,93,0
current_reference,train,pred_all,4,1.0,1.0,0,57,57,0,1.0,0.0,57,0
current_reference,train,pred_all,5,1.0,1.0,0,63,63,0,1.0,0.0,63,0
current_reference,train,pred_all,6,1.0,1.0,0,74,74,0,1.0,0.0,74,0
current_reference,train,pred_all,7,0.9876543209876543,0.9937888198757764,0,160,162,2,0.9876543209876543,0.0,162,0
current_reference,train,pred_all,8,1.0,1.0,0,120,120,0,1.0,0.0,120,0
current_reference,train,pred_all,9,1.0,1.0,0,184,184,0,1.0,0.0,184,0
current_reference,train,pred_all,10,0.9937888198757764,0.9968847352024922,0,160,161,1,0.9937888198757764,0.0,161,0
current_reference,train,pred_all,11,1.0,1.0,0,120,120,0,1.0,0.0,120,0
current_reference,train,pred_all,12,1.0,1.0,0,105,105,0,1.0,0.0,105,0
current_reference,train,pred_all,13,1.0,1.0,0,120,120,0,1.0,0.0,120,0
current_reference,train,pred_all,14,0.9929078014184397,0.99644128113879,0,140,141,1,0.9929078014184397,0.0,141,0
current_reference,train,pred_all,15,1.0,1.0,0,105,105,0,1.0,0.0,105,0
current_reference,train,pred_all,16,1.0,1.0,0,105,105,0,1.0,0.0,105,0
current_reference,train,pred_all,17,0.9927007299270073,0.9963369963369964,0,137,136,-1,0.9927007299270073,0.0,136,0
current_reference,train,pred_all,18,1.0,1.0,0,140,140,0,1.0,0.0,140,0
current_reference,train,pred_all,19,1.0,1.0,0,132,132,0,1.0,0.0,132,0
current_reference,train,pred_all,20,1.0,1.0,0,224,224,0,1.0,0.0,224,0
current_reference,train,pred_all,21,0.9947368421052631,0.9973614775725593,0,189,190,1,0.9947368421052631,0.0,190,0
current_reference,train,pred_all,22,0.9911504424778761,0.9955555555555555,0,224,226,2,0.9911504424778761,0.0,226,0
current_reference,train,pred_all,23,1.0,1.0,0,238,238,0,1.0,0.0,238,0
current_reference,train,pred_all,24,1.0,1.0,0,210,210,0,1.0,0.0,210,0
current_reference,train,pred_all,25,0.9696969696969697,0.9846153846153847,0,224,231,7,0.9696969696969697,0.0,231,0
current_reference,train,pred_all,26,1.0,1.0,0,204,204,0,1.0,0.0,204,0
current_reference,train,pred_all,27,0.9869565217391304,0.9934354485776805,0,228,229,1,0.9869565217391304,0.0,229,0
current_reference,train,pred_all,28,1.0,1.0,0,210,210,0,1.0,0.0,210,0
current_reference,train,pred_all,29,0.9908256880733946,0.9953917050691244,0,217,217,0,0.9908256880733946,0.0,217,0
current_reference,train,gt_center_bin,0,1.0,1.0,0,63,63,0,,,,
current_reference,train,gt_center_bin,1,1.0,1.0,0,63,63,0,,,,
current_reference,train,gt_center_bin,2,0.9782608695652174,0.989010989010989,0,92,90,-2,,,,
current_reference,train,gt_center_bin,3,0.989247311827957,0.9945945945945946,0,92,93,1,,,,
current_reference,train,gt_center_bin,4,1.0,1.0,0,57,57,0,,,,
current_reference,train,gt_center_bin,5,1.0,1.0,0,63,63,0,,,,
current_reference,train,gt_center_bin,6,1.0,1.0,0,74,74,0,,,,
current_reference,train,gt_center_bin,7,0.9876543209876543,0.9937888198757764,0,160,162,2,,,,
current_reference,train,gt_center_bin,8,1.0,1.0,0,120,120,0,,,,
current_reference,train,gt_center_bin,9,1.0,1.0,0,184,184,0,,,,
current_reference,train,gt_center_bin,10,0.9937888198757764,0.9968847352024922,0,160,161,1,,,,
current_reference,train,gt_center_bin,11,1.0,1.0,0,120,120,0,,,,
current_reference,train,gt_center_bin,12,1.0,1.0,0,105,105,0,,,,
current_reference,train,gt_center_bin,13,1.0,1.0,0,120,120,0,,,,
current_reference,train,gt_center_bin,14,0.9929078014184397,0.99644128113879,0,140,141,1,,,,
current_reference,train,gt_center_bin,15,1.0,1.0,0,105,105,0,,,,
current_reference,train,gt_center_bin,16,1.0,1.0,0,105,105,0,,,,
current_reference,train,gt_center_bin,17,0.9927007299270073,0.9963369963369964,0,137,136,-1,,,,
current_reference,train,gt_center_bin,18,1.0,1.0,0,140,140,0,,,,
current_reference,train,gt_center_bin,19,1.0,1.0,0,132,132,0,,,,
current_reference,train,gt_center_bin,20,1.0,1.0,0,224,224,0,,,,
current_reference,train,gt_center_bin,21,0.9947368421052631,0.9973614775725593,0,189,190,1,,,,
current_reference,train,gt_center_bin,22,0.9911504424778761,0.9955555555555555,0,224,226,2,,,,
current_reference,train,gt_center_bin,23,1.0,1.0,0,238,238,0,,,,
current_reference,train,gt_center_bin,24,1.0,1.0,0,210,210,0,,,,
current_reference,train,gt_center_bin,25,0.9696969696969697,0.9846153846153847,0,224,231,7,,,,
current_reference,train,gt_center_bin,26,1.0,1.0,0,204,204,0,,,,
current_reference,train,gt_center_bin,27,0.9869565217391304,0.9934354485776805,0,228,229,1,,,,
current_reference,train,gt_center_bin,28,1.0,1.0,0,210,210,0,,,,
current_reference,train,gt_center_bin,29,0.9908256880733946,0.9953917050691244,0,217,217,0,,,,
current_reference,train,gt_offset,0,1.0,1.0,0,63,63,0,,,,
current_reference,train,gt_offset,1,1.0,1.0,0,63,63,0,,,,
current_reference,train,gt_offset,2,0.9891304347826086,0.994535519125683,0,92,91,-1,,,,
current_reference,train,gt_offset,3,1.0,1.0,0,92,92,0,,,,
current_reference,train,gt_offset,4,1.0,1.0,0,57,57,0,,,,
current_reference,train,gt_offset,5,1.0,1.0,0,63,63,0,,,,
current_reference,train,gt_offset,6,0.9866666666666667,0.9932885906040269,0,74,75,1,,,,
current_reference,train,gt_offset,7,0.9937888198757764,0.9968847352024922,0,160,161,1,,,,
current_reference,train,gt_offset,8,1.0,1.0,0,120,120,0,,,,
current_reference,train,gt_offset,9,1.0,1.0,0,184,184,0,,,,
current_reference,train,gt_offset,10,0.9937888198757764,0.9968847352024922,0,160,161,1,,,,
current_reference,train,gt_offset,11,1.0,1.0,0,120,120,0,,,,
current_reference,train,gt_offset,12,1.0,1.0,0,105,105,0,,,,
current_reference,train,gt_offset,13,1.0,1.0,0,120,120,0,,,,
current_reference,train,gt_offset,14,1.0,1.0,0,140,140,0,,,,
current_reference,train,gt_offset,15,1.0,1.0,0,105,105,0,,,,
current_reference,train,gt_offset,16,1.0,1.0,0,105,105,0,,,,
current_reference,train,gt_offset,17,0.9927007299270073,0.9963369963369964,0,137,136,-1,,,,
current_reference,train,gt_offset,18,1.0,1.0,0,140,140,0,,,,
current_reference,train,gt_offset,19,1.0,1.0,0,132,132,0,,,,
current_reference,train,gt_offset,20,1.0,1.0,0,224,224,0,,,,
current_reference,train,gt_offset,21,1.0,1.0,0,189,189,0,,,,
current_reference,train,gt_offset,22,1.0,1.0,0,224,224,0,,,,
current_reference,train,gt_offset,23,1.0,1.0,0,238,238,0,,,,
current_reference,train,gt_offset,24,1.0,1.0,0,210,210,0,,,,
current_reference,train,gt_offset,25,1.0,1.0,0,224,224,0,,,,
current_reference,train,gt_offset,26,1.0,1.0,0,204,204,0,,,,
current_reference,train,gt_offset,27,0.9956331877729258,0.9978118161925602,0,228,229,1,,,,
current_reference,train,gt_offset,28,1.0,1.0,0,210,210,0,,,,
current_reference,train,gt_offset,29,1.0,1.0,0,217,217,0,,,,
current_reference,train,gt_center_bin_offset,0,1.0,1.0,0,63,63,0,,,,
current_reference,train,gt_center_bin_offset,1,1.0,1.0,0,63,63,0,,,,
current_reference,train,gt_center_bin_offset,2,0.9891304347826086,0.994535519125683,0,92,91,-1,,,,
current_reference,train,gt_center_bin_offset,3,1.0,1.0,0,92,92,0,,,,
current_reference,train,gt_center_bin_offset,4,1.0,1.0,0,57,57,0,,,,
current_reference,train,gt_center_bin_offset,5,1.0,1.0,0,63,63,0,,,,
current_reference,train,gt_center_bin_offset,6,0.9866666666666667,0.9932885906040269,0,74,75,1,,,,
current_reference,train,gt_center_bin_offset,7,0.9937888198757764,0.9968847352024922,0,160,161,1,,,,
current_reference,train,gt_center_bin_offset,8,1.0,1.0,0,120,120,0,,,,
current_reference,train,gt_center_bin_offset,9,1.0,1.0,0,184,184,0,,,,
current_reference,train,gt_center_bin_offset,10,0.9937888198757764,0.9968847352024922,0,160,161,1,,,,
current_reference,train,gt_center_bin_offset,11,1.0,1.0,0,120,120,0,,,,
current_reference,train,gt_center_bin_offset,12,1.0,1.0,0,105,105,0,,,,
current_reference,train,gt_center_bin_offset,13,1.0,1.0,0,120,120,0,,,,
current_reference,train,gt_center_bin_offset,14,1.0,1.0,0,140,140,0,,,,
current_reference,train,gt_center_bin_offset,15,1.0,1.0,0,105,105,0,,,,
current_reference,train,gt_center_bin_offset,16,1.0,1.0,0,105,105,0,,,,
current_reference,train,gt_center_bin_offset,17,0.9927007299270073,0.9963369963369964,0,137,136,-1,,,,
current_reference,train,gt_center_bin_offset,18,1.0,1.0,0,140,140,0,,,,
current_reference,train,gt_center_bin_offset,19,1.0,1.0,0,132,132,0,,,,
current_reference,train,gt_center_bin_offset,20,1.0,1.0,0,224,224,0,,,,
current_reference,train,gt_center_bin_offset,21,1.0,1.0,0,189,189,0,,,,
current_reference,train,gt_center_bin_offset,22,1.0,1.0,0,224,224,0,,,,
current_reference,train,gt_center_bin_offset,23,1.0,1.0,0,238,238,0,,,,
current_reference,train,gt_center_bin_offset,24,1.0,1.0,0,210,210,0,,,,
current_reference,train,gt_center_bin_offset,25,1.0,1.0,0,224,224,0,,,,
current_reference,train,gt_center_bin_offset,26,1.0,1.0,0,204,204,0,,,,
current_reference,train,gt_center_bin_offset,27,0.9956331877729258,0.9978118161925602,0,228,229,1,,,,
current_reference,train,gt_center_bin_offset,28,1.0,1.0,0,210,210,0,,,,
current_reference,train,gt_center_bin_offset,29,1.0,1.0,0,217,217,0,,,,
current_reference,train,gt_local,0,1.0,1.0,0,63,63,0,,,,
current_reference,train,gt_local,1,1.0,1.0,0,63,63,0,,,,
current_reference,train,gt_local,2,0.9891304347826086,0.994535519125683,0,92,91,-1,,,,
current_reference,train,gt_local,3,0.989247311827957,0.9945945945945946,0,92,93,1,,,,
current_reference,train,gt_local,4,1.0,1.0,0,57,57,0,,,,
current_reference,train,gt_local,5,1.0,1.0,0,63,63,0,,,,
current_reference,train,gt_local,6,1.0,1.0,0,74,74,0,,,,
current_reference,train,gt_local,7,0.9937888198757764,0.9968847352024922,0,160,161,1,,,,
current_reference,train,gt_local,8,1.0,1.0,0,120,120,0,,,,
current_reference,train,gt_local,9,1.0,1.0,0,184,184,0,,,,
current_reference,train,gt_local,10,1.0,1.0,0,160,160,0,,,,
current_reference,train,gt_local,11,1.0,1.0,0,120,120,0,,,,
current_reference,train,gt_local,12,1.0,1.0,0,105,105,0,,,,
current_reference,train,gt_local,13,1.0,1.0,0,120,120,0,,,,
current_reference,train,gt_local,14,1.0,1.0,0,140,140,0,,,,
current_reference,train,gt_local,15,1.0,1.0,0,105,105,0,,,,
current_reference,train,gt_local,16,1.0,1.0,0,105,105,0,,,,
current_reference,train,gt_local,17,1.0,1.0,0,137,137,0,,,,
current_reference,train,gt_local,18,1.0,1.0,0,140,140,0,,,,
current_reference,train,gt_local,19,0.9924812030075187,0.9962264150943396,0,132,133,1,,,,
current_reference,train,gt_local,20,1.0,1.0,0,224,224,0,,,,
current_reference,train,gt_local,21,0.9947089947089947,0.9973474801061007,0,189,188,-1,,,,
current_reference,train,gt_local,22,1.0,1.0,0,224,224,0,,,,
current_reference,train,gt_local,23,1.0,1.0,0,238,238,0,,,,
current_reference,train,gt_local,24,1.0,1.0,0,210,210,0,,,,
current_reference,train,gt_local,25,1.0,1.0,0,224,224,0,,,,
current_reference,train,gt_local,26,1.0,1.0,0,204,204,0,,,,
current_reference,train,gt_local,27,0.9912280701754386,0.9955947136563876,0,228,226,-2,,,,
current_reference,train,gt_local,28,1.0,1.0,0,210,210,0,,,,
current_reference,train,gt_local,29,0.9907834101382489,0.9953703703703703,0,217,215,-2,,,,
current_reference,train,gt_center_bin_offset_local,0,1.0,1.0,0,63,63,0,,,,
current_reference,train,gt_center_bin_offset_local,1,1.0,1.0,0,63,63,0,,,,
current_reference,train,gt_center_bin_offset_local,2,1.0,1.0,0,92,92,0,,,,
current_reference,train,gt_center_bin_offset_local,3,1.0,1.0,0,92,92,0,,,,
current_reference,train,gt_center_bin_offset_local,4,1.0,1.0,0,57,57,0,,,,
current_reference,train,gt_center_bin_offset_local,5,1.0,1.0,0,63,63,0,,,,
current_reference,train,gt_center_bin_offset_local,6,1.0,1.0,0,74,74,0,,,,
current_reference,train,gt_center_bin_offset_local,7,1.0,1.0,0,160,160,0,,,,
current_reference,train,gt_center_bin_offset_local,8,1.0,1.0,0,120,120,0,,,,
current_reference,train,gt_center_bin_offset_local,9,1.0,1.0,0,184,184,0,,,,
current_reference,train,gt_center_bin_offset_local,10,1.0,1.0,0,160,160,0,,,,
current_reference,train,gt_center_bin_offset_local,11,1.0,1.0,0,120,120,0,,,,
current_reference,train,gt_center_bin_offset_local,12,1.0,1.0,0,105,105,0,,,,
current_reference,train,gt_center_bin_offset_local,13,1.0,1.0,0,120,120,0,,,,
current_reference,train,gt_center_bin_offset_local,14,1.0,1.0,0,140,140,0,,,,
current_reference,train,gt_center_bin_offset_local,15,1.0,1.0,0,105,105,0,,,,
current_reference,train,gt_center_bin_offset_local,16,1.0,1.0,0,105,105,0,,,,
current_reference,train,gt_center_bin_offset_local,17,1.0,1.0,0,137,137,0,,,,
current_reference,train,gt_center_bin_offset_local,18,1.0,1.0,0,140,140,0,,,,
current_reference,train,gt_center_bin_offset_local,19,1.0,1.0,0,132,132,0,,,,
current_reference,train,gt_center_bin_offset_local,20,1.0,1.0,0,224,224,0,,,,
current_reference,train,gt_center_bin_offset_local,21,1.0,1.0,0,189,189,0,,,,
current_reference,train,gt_center_bin_offset_local,22,1.0,1.0,0,224,224,0,,,,
current_reference,train,gt_center_bin_offset_local,23,1.0,1.0,0,238,238,0,,,,
current_reference,train,gt_center_bin_offset_local,24,1.0,1.0,0,210,210,0,,,,
current_reference,train,gt_center_bin_offset_local,25,1.0,1.0,0,224,224,0,,,,
current_reference,train,gt_center_bin_offset_local,26,1.0,1.0,0,204,204,0,,,,
current_reference,train,gt_center_bin_offset_local,27,1.0,1.0,0,228,228,0,,,,
current_reference,train,gt_center_bin_offset_local,28,1.0,1.0,0,210,210,0,,,,
current_reference,train,gt_center_bin_offset_local,29,1.0,1.0,0,217,217,0,,,,
current_reference,val,pred_all,0,0.0,0.0,1,71,110,39,0.0,0.0,110,0
current_reference,val,pred_all,1,0.2716049382716049,0.42718446601941745,0,76,130,54,0.2716049382716049,0.0,130,0
current_reference,val,pred_all,2,0.0,0.0,1,84,97,13,0.0,0.0,97,0
current_reference,val,pred_all,3,0.0,0.0,1,152,33,-119,0.0,0.0,33,0
current_reference,val,pred_all,4,0.0,0.0,1,102,34,-68,0.0,0.0,34,0
current_reference,val,pred_all,5,0.0,0.0,1,102,49,-53,0.0,0.0,49,0
current_reference,val,pred_all,6,0.0,0.0,1,140,140,0,0.0,0.0,140,0
current_reference,val,pred_all,7,0.0,0.0,1,202,46,-156,0.0,0.0,46,0
current_reference,val,pred_all,8,0.0,0.0,1,224,27,-197,0.0,0.0,27,0
current_reference,val,pred_all,9,0.10084033613445378,0.183206106870229,0,238,24,-214,0.10084033613445378,0.0,24,0
current_reference,val,gt_center_bin,0,0.32116788321167883,0.4861878453038674,0,71,110,39,,,,
current_reference,val,gt_center_bin,1,0.5846153846153846,0.7378640776699029,0,76,130,54,,,,
current_reference,val,gt_center_bin,2,0.302158273381295,0.46408839779005523,0,84,97,13,,,,
current_reference,val,gt_center_bin,3,0.0755813953488372,0.14054054054054055,0,152,33,-119,,,,
current_reference,val,gt_center_bin,4,0.1724137931034483,0.29411764705882354,0,102,34,-68,,,,
current_reference,val,gt_center_bin,5,0.09420289855072464,0.17218543046357615,0,102,49,-53,,,,
current_reference,val,gt_center_bin,6,1.0,1.0,0,140,140,0,,,,
current_reference,val,gt_center_bin,7,0.03333333333333333,0.06451612903225806,0,202,46,-156,,,,
current_reference,val,gt_center_bin,8,0.0546218487394958,0.10358565737051793,0,224,27,-197,,,,
current_reference,val,gt_center_bin,9,0.10084033613445378,0.183206106870229,0,238,24,-214,,,,
current_reference,val,gt_offset,0,0.0,0.0,1,71,115,44,,,,
current_reference,val,gt_offset,1,0.32558139534883723,0.49122807017543857,0,76,152,76,,,,
current_reference,val,gt_offset,2,0.0,0.0,1,84,99,15,,,,
current_reference,val,gt_offset,3,0.0,0.0,1,152,33,-119,,,,
current_reference,val,gt_offset,4,0.08661417322834646,0.15942028985507245,0,102,36,-66,,,,
current_reference,val,gt_offset,5,0.0,0.0,1,102,50,-52,,,,
current_reference,val,gt_offset,6,0.0,0.0,1,140,140,0,,,,
current_reference,val,gt_offset,7,0.0,0.0,1,202,46,-156,,,,
current_reference,val,gt_offset,8,0.0,0.0,1,224,23,-201,,,,
current_reference,val,gt_offset,9,0.15126050420168066,0.26277372262773724,0,238,36,-202,,,,
current_reference,val,gt_center_bin_offset,0,0.6173913043478261,0.7634408602150538,0,71,115,44,,,,
current_reference,val,gt_center_bin_offset,1,0.5,0.6666666666666666,0,76,152,76,,,,
current_reference,val,gt_center_bin_offset,2,0.8484848484848485,0.9180327868852459,0,84,99,15,,,,
current_reference,val,gt_center_bin_offset,3,0.21710526315789475,0.3567567567567568,0,152,33,-119,,,,
current_reference,val,gt_center_bin_offset,4,0.35294117647058826,0.5217391304347826,0,102,36,-66,,,,
current_reference,val,gt_center_bin_offset,5,0.49019607843137253,0.6578947368421053,0,102,50,-52,,,,
current_reference,val,gt_center_bin_offset,6,1.0,1.0,0,140,140,0,,,,
current_reference,val,gt_center_bin_offset,7,0.22772277227722773,0.3709677419354839,0,202,46,-156,,,,
current_reference,val,gt_center_bin_offset,8,0.10267857142857142,0.1862348178137652,0,224,23,-201,,,,
current_reference,val,gt_center_bin_offset,9,0.15126050420168066,0.26277372262773724,0,238,36,-202,,,,
current_reference,val,gt_local,0,0.0,0.0,1,71,62,-9,,,,
current_reference,val,gt_local,1,0.21374045801526717,0.3522012578616352,0,76,83,7,,,,
current_reference,val,gt_local,2,0.0,0.0,1,84,84,0,,,,
current_reference,val,gt_local,3,0.0,0.0,1,152,88,-64,,,,
current_reference,val,gt_local,4,0.047619047619047616,0.09090909090909091,0,102,118,16,,,,
current_reference,val,gt_local,5,0.0,0.0,1,102,89,-13,,,,
current_reference,val,gt_local,6,0.0,0.0,1,140,144,4,,,,
current_reference,val,gt_local,7,0.0,0.0,1,202,202,0,,,,
current_reference,val,gt_local,8,0.0,0.0,1,224,192,-32,,,,
current_reference,val,gt_local,9,0.32335329341317365,0.48868778280542985,0,238,204,-34,,,,
current_reference,val,gt_center_bin_offset_local,0,1.0,1.0,0,71,71,0,,,,
current_reference,val,gt_center_bin_offset_local,1,1.0,1.0,0,76,76,0,,,,
current_reference,val,gt_center_bin_offset_local,2,1.0,1.0,0,84,84,0,,,,
current_reference,val,gt_center_bin_offset_local,3,1.0,1.0,0,152,152,0,,,,
current_reference,val,gt_center_bin_offset_local,4,1.0,1.0,0,102,102,0,,,,
current_reference,val,gt_center_bin_offset_local,5,1.0,1.0,0,102,102,0,,,,
current_reference,val,gt_center_bin_offset_local,6,1.0,1.0,0,140,140,0,,,,
current_reference,val,gt_center_bin_offset_local,7,1.0,1.0,0,202,202,0,,,,
current_reference,val,gt_center_bin_offset_local,8,1.0,1.0,0,224,224,0,,,,
current_reference,val,gt_center_bin_offset_local,9,1.0,1.0,0,238,238,0,,,,
current_reference,test,pred_all,0,0.0,0.0,1,61,119,58,0.0,0.0,119,0
current_reference,test,pred_all,1,0.7236842105263158,0.8396946564885496,0,76,55,-21,0.7236842105263158,0.0,55,0
current_reference,test,pred_all,2,0.0,0.0,1,88,120,32,0.0,0.0,120,0
current_reference,test,pred_all,3,0.0,0.0,1,96,53,-43,0.0,0.0,53,0
current_reference,test,pred_all,4,0.0,0.0,1,109,101,-8,0.0,0.0,101,0
current_reference,test,pred_all,5,0.0,0.0,1,105,7,-98,0.0,0.0,7,0
current_reference,test,pred_all,6,0.0,0.0,1,116,20,-96,0.0,0.0,20,0
current_reference,test,pred_all,7,0.0,0.0,1,204,176,-28,0.0,0.0,176,0
current_reference,test,pred_all,8,0.0,0.0,1,217,60,-157,0.0,0.0,60,0
current_reference,test,pred_all,9,0.0,0.0,1,245,44,-201,0.0,0.0,44,0
current_reference,test,gt_center_bin,0,0.4634146341463415,0.6333333333333333,0,61,119,58,,,,
current_reference,test,gt_center_bin,1,0.7236842105263158,0.8396946564885496,0,76,55,-21,,,,
current_reference,test,gt_center_bin,2,0.7333333333333333,0.8461538461538461,0,88,120,32,,,,
current_reference,test,gt_center_bin,3,0.0,0.0,1,96,53,-43,,,,
current_reference,test,gt_center_bin,4,0.1864406779661017,0.3142857142857143,0,109,101,-8,,,,
current_reference,test,gt_center_bin,5,0.06666666666666667,0.125,0,105,7,-98,,,,
current_reference,test,gt_center_bin,6,0.03816793893129771,0.07352941176470588,0,116,20,-96,,,,
current_reference,test,gt_center_bin,7,0.8627450980392157,0.9263157894736842,0,204,176,-28,,,,
current_reference,test,gt_center_bin,8,0.2764976958525346,0.4332129963898917,0,217,60,-157,,,,
current_reference,test,gt_center_bin,9,0.11583011583011583,0.20761245674740483,0,245,44,-201,,,,
current_reference,test,gt_offset,0,0.0,0.0,1,61,119,58,,,,
current_reference,test,gt_offset,1,0.75,0.8571428571428571,0,76,57,-19,,,,
current_reference,test,gt_offset,2,0.0,0.0,1,88,120,32,,,,
current_reference,test,gt_offset,3,0.0,0.0,1,96,53,-43,,,,
current_reference,test,gt_offset,4,0.0,0.0,1,109,91,-18,,,,
current_reference,test,gt_offset,5,0.0,0.0,1,105,7,-98,,,,
current_reference,test,gt_offset,6,0.0,0.0,1,116,19,-97,,,,
current_reference,test,gt_offset,7,0.0,0.0,1,204,146,-58,,,,
current_reference,test,gt_offset,8,0.0,0.0,1,217,60,-157,,,,
current_reference,test,gt_offset,9,0.0,0.0,1,245,43,-202,,,,
current_reference,test,gt_center_bin_offset,0,0.5126050420168067,0.6777777777777778,0,61,119,58,,,,
current_reference,test,gt_center_bin_offset,1,0.75,0.8571428571428571,0,76,57,-19,,,,
current_reference,test,gt_center_bin_offset,2,0.7333333333333333,0.8461538461538461,0,88,120,32,,,,
current_reference,test,gt_center_bin_offset,3,0.5520833333333334,0.7114093959731543,0,96,53,-43,,,,
current_reference,test,gt_center_bin_offset,4,0.43884892086330934,0.61,0,109,91,-18,,,,
current_reference,test,gt_center_bin_offset,5,0.06666666666666667,0.125,0,105,7,-98,,,,
current_reference,test,gt_center_bin_offset,6,0.16379310344827586,0.2814814814814815,0,116,19,-97,,,,
current_reference,test,gt_center_bin_offset,7,0.7156862745098039,0.8342857142857143,0,204,146,-58,,,,
current_reference,test,gt_center_bin_offset,8,0.2764976958525346,0.4332129963898917,0,217,60,-157,,,,
current_reference,test,gt_center_bin_offset,9,0.17551020408163265,0.2986111111111111,0,245,43,-202,,,,
current_reference,test,gt_local,0,0.0,0.0,1,61,76,15,,,,
current_reference,test,gt_local,1,0.95,0.9743589743589743,0,76,80,4,,,,
current_reference,test,gt_local,2,0.0,0.0,1,88,88,0,,,,
current_reference,test,gt_local,3,0.009852216748768473,0.01951219512195122,0,96,109,13,,,,
current_reference,test,gt_local,4,0.0,0.0,1,109,54,-55,,,,
current_reference,test,gt_local,5,0.0,0.0,1,105,57,-48,,,,
current_reference,test,gt_local,6,0.0,0.0,1,116,140,24,,,,
current_reference,test,gt_local,7,0.0,0.0,1,204,204,0,,,,
current_reference,test,gt_local,8,0.0,0.0,1,217,217,0,,,,
current_reference,test,gt_local,9,0.0,0.0,1,245,245,0,,,,
current_reference,test,gt_center_bin_offset_local,0,1.0,1.0,0,61,61,0,,,,
current_reference,test,gt_center_bin_offset_local,1,1.0,1.0,0,76,76,0,,,,
current_reference,test,gt_center_bin_offset_local,2,1.0,1.0,0,88,88,0,,,,
current_reference,test,gt_center_bin_offset_local,3,1.0,1.0,0,96,96,0,,,,
current_reference,test,gt_center_bin_offset_local,4,1.0,1.0,0,109,109,0,,,,
current_reference,test,gt_center_bin_offset_local,5,1.0,1.0,0,105,105,0,,,,
current_reference,test,gt_center_bin_offset_local,6,1.0,1.0,0,116,116,0,,,,
current_reference,test,gt_center_bin_offset_local,7,1.0,1.0,0,204,204,0,,,,
current_reference,test,gt_center_bin_offset_local,8,1.0,1.0,0,217,217,0,,,,
current_reference,test,gt_center_bin_offset_local,9,1.0,1.0,0,245,245,0,,,,
